Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
 [697] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<AnimSet> > >::_M_addr() [2730] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsN2sf11SoundBufferEEEEE12_S_constructIS5_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESD_IIEEEEENSt9enable_ifIXsrSt6__and_IINS8_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERS7_PSK_DpOSL_ [1575] std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<std::_Bind<std::_Mem_fn<void (BodyComponent::*)(sf::Packet&)> (BodyComponent*, std::_Placeholder<1>)> >::type, std::function<void (sf::Packet&)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<std::_Bind<std::_Mem_fn<void (BodyComponent::*)(sf::Packet&)> (BodyComponent*, std::_Placeholder<1>)> >::type&>)()))((declval<sf::Packet&>)())), void> > >::value, std::function<void (sf::Packet&)>&>::type std::function<void (sf::Packet&)>::operator=<std::_Bind<std::_Mem_fn<void (BodyComponent::*)(sf::Packet&)> (BodyComponent*, std::_Placeholder<1>)> >(std::_Bind<std::_Mem_fn<void (BodyComponent::*)(sf::Packet&)> (BodyComponent*, std::_Placeholder<1>)>&&)
 [1511] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<ModuleData const> > >::_M_ptr() [2731] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, sf::SoundBuffer> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, sf::SoundBuffer> > >&, unsigned int) [846] std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<std::_Bind<std::_Mem_fn<void (Module::*)(sf::Packet&)> (Module*, std::_Placeholder<1>)> >::type, std::function<void (sf::Packet&)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<std::_Bind<std::_Mem_fn<void (Module::*)(sf::Packet&)> (Module*, std::_Placeholder<1>)> >::type&>)()))((declval<sf::Packet&>)())), void> > >::value, std::function<void (sf::Packet&)>&>::type std::function<void (sf::Packet&)>::operator=<std::_Bind<std::_Mem_fn<void (Module::*)(sf::Packet&)> (Module*, std::_Placeholder<1>)> >(std::_Bind<std::_Mem_fn<void (Module::*)(sf::Packet&)> (Module*, std::_Placeholder<1>)>&&)
 [1512] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<ModuleData const> > >::_M_addr() [2732] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsN2sf11SoundBufferEEEEE9constructIS5_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESD_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS7_PT_DpOSH_ [995] std::function<void (std::string, sf::Packet)>::swap(std::function<void (std::string, sf::Packet)>&)
 [2530] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<WeaponData const> > >::_M_ptr() [1616] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrI5BatchEEEEEE12_S_constructIS7_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEENSt9enable_ifIXsrSt6__and_IINSA_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERS9_PSM_DpOSN_ [996] std::function<void (std::string, sf::Packet)>::function()
 [2531] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<WeaponData const> > >::_M_addr() [1617] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<Batch> > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<Batch> > > >&, unsigned int) [2374] std::function<void (std::string, sf::Packet)>::function<std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)>, void>(std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)>)
 [2254] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<ChunkData const> > >::_M_ptr() [1618] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrI5BatchEEEEEE9constructIS7_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS9_PT_DpOSJ_ [2635] std::function<void (std::string, sf::Packet)>::function<std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)>, void>(std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)>)
 [2255] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<ChunkData const> > >::_M_addr() [1673] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrI7AnimSetEEEEEE12_S_constructIS7_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEENSt9enable_ifIXsrSt6__and_IINSA_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERS9_PSM_DpOSN_ [1976] std::function<void (std::string, sf::Packet)>::function<std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)>, void>(std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)>)
 [1191] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<sf::Texture> > >::_M_ptr() [1674] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<AnimSet> > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<AnimSet> > > >&, unsigned int) [1119] std::function<void (std::string, sf::Packet)>::function<std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)>, void>(std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)>)
 [1192] __gnu_cxx::__aligned_buffer<std::pair<std::string const, std::tr1::shared_ptr<sf::Texture> > >::_M_addr() [1675] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrI7AnimSetEEEEEE9constructIS7_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS9_PT_DpOSJ_ [997] std::function<void (std::string, sf::Packet)>::~function()
 [611] __gnu_cxx::__aligned_buffer<std::pair<std::string const, int> >::_M_ptr() [2030] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIK10ModuleDataEEEEEE12_S_constructIS8_IRKSt21piecewise_construct_tSt5tupleIIOSsEESG_IIEEEEENSt9enable_ifIXsrSt6__and_IINSB_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERSA_PSN_DpOSO_ [2375] std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type, std::function<void (std::string, sf::Packet)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type&>)()))((declval<std::string>)(), (declval<sf::Packet>)())), void> > >::value, std::function<void (std::string, sf::Packet)>&>::type std::function<void (std::string, sf::Packet)>::operator=<std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)> >(std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)>&&)
 [612] __gnu_cxx::__aligned_buffer<std::pair<std::string const, int> >::_M_addr() [2031] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<ModuleData const> > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<ModuleData const> > > >&, unsigned int) [2636] std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type, std::function<void (std::string, sf::Packet)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type&>)()))((declval<std::string>)(), (declval<sf::Packet>)())), void> > >::value, std::function<void (std::string, sf::Packet)>&>::type std::function<void (std::string, sf::Packet)>::operator=<std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)> >(std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)>&&)
 [1183] __gnu_cxx::__normal_iterator<Courier*, std::vector<Courier, std::allocator<Courier> > >::__normal_iterator(Courier* const&) [2032] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIK10ModuleDataEEEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIOSsEESG_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERSA_PT_DpOSK_ [1977] std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type, std::function<void (std::string, sf::Packet)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type&>)()))((declval<std::string>)(), (declval<sf::Packet>)())), void> > >::value, std::function<void (std::string, sf::Packet)>&>::type std::function<void (std::string, sf::Packet)>::operator=<std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)> >(std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)>&&)
 [698] __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >::__normal_iterator(Message* const&) [2733] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIK10WeaponDataEEEEEE12_S_constructIS8_IRKSt21piecewise_construct_tSt5tupleIIOSsEESG_IIEEEEENSt9enable_ifIXsrSt6__and_IINSB_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERSA_PSN_DpOSO_ [1120] std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type, std::function<void (std::string, sf::Packet)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)> >::type&>)()))((declval<std::string>)(), (declval<sf::Packet>)())), void> > >::value, std::function<void (std::string, sf::Packet)>&>::type std::function<void (std::string, sf::Packet)>::operator=<std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)> >(std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)>&&)
 [529] __gnu_cxx::__normal_iterator<Courier const*, std::vector<Courier, std::allocator<Courier> > >::__normal_iterator(Courier const* const&) [2734] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<WeaponData const> > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<WeaponData const> > > >&, unsigned int) [555] std::_Any_data::_M_access()
 [1463] __gnu_cxx::__normal_iterator<Courier const*, std::vector<Courier, std::allocator<Courier> > >::operator++() [2735] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIK10WeaponDataEEEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIOSsEESG_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERSA_PT_DpOSK_ [1978] std::_Bind<std::_Mem_fn<void (Controller::*)(sf::Packet&)> (Controller*, std::_Placeholder<1>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (Controller::*)(sf::Packet&)> (Controller*, std::_Placeholder<1>)>*>()
 [1464] __gnu_cxx::__normal_iterator<Message const*, std::vector<Message, std::allocator<Message> > >::__normal_iterator(Message const* const&) [2564] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIK9ChunkDataEEEEEE12_S_constructIS8_IRKSt21piecewise_construct_tSt5tupleIIOSsEESG_IIEEEEENSt9enable_ifIXsrSt6__and_IINSB_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERSA_PSN_DpOSO_ [2376] std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (Controller::*)(std::string, sf::Packet)> (Controller*, std::_Placeholder<1>, std::_Placeholder<2>)>*>()
 [1465] __gnu_cxx::__normal_iterator<Message const*, std::vector<Message, std::allocator<Message> > >::__normal_iterator<Message*>(__gnu_cxx::__normal_iterator<Message*, __gnu_cxx::__enable_if<std::__are_same<Message*, Message*>::__value, std::vector<Message, std::allocator<Message> > >::__type> const&) [2565] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<ChunkData const> > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<ChunkData const> > > >&, unsigned int) [2637] std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (Decoration::*)(std::string, sf::Packet)> (Decoration*, std::_Placeholder<1>, std::_Placeholder<2>)>*>()
 [857] __gnu_cxx::__normal_iterator<std::tr1::shared_ptr<ModuleData const> const*, std::vector<std::tr1::shared_ptr<ModuleData const>, std::allocator<std::tr1::shared_ptr<ModuleData const> > > >::__normal_iterator(std::tr1::shared_ptr<ModuleData const> const* const&) [2566] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIK9ChunkDataEEEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIOSsEESG_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERSA_PT_DpOSK_ [1576] std::_Bind<std::_Mem_fn<void (GameObject::*)(sf::Packet&)> (GameObject*, std::_Placeholder<1>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (GameObject::*)(sf::Packet&)> (GameObject*, std::_Placeholder<1>)>*>()
 [615] __gnu_cxx::__normal_iterator<std::tr1::shared_ptr<ModuleData const> const*, std::vector<std::tr1::shared_ptr<ModuleData const>, std::allocator<std::tr1::shared_ptr<ModuleData const> > > >::operator++() [1676] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIN2sf7TextureEEEEEEE12_S_constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESG_IIEEEEENSt9enable_ifIXsrSt6__and_IINSB_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERSA_PSN_DpOSO_ [1979] std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (GameObject::*)(std::string, sf::Packet)> (GameObject*, std::_Placeholder<1>, std::_Placeholder<2>)>*>()
 [2094] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&) [1677] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<sf::Texture> > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::tr1::shared_ptr<sf::Texture> > > >&, unsigned int) [1577] std::_Bind<std::_Mem_fn<void (BodyComponent::*)(sf::Packet&)> (BodyComponent*, std::_Placeholder<1>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (BodyComponent::*)(sf::Packet&)> (BodyComponent*, std::_Placeholder<1>)>*>()
 [2256] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator++() [1678] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsNSt3tr110shared_ptrIN2sf7TextureEEEEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESG_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERSA_PT_DpOSK_ [847] std::_Bind<std::_Mem_fn<void (Module::*)(FixtureComponent*)> (Module*, std::_Placeholder<1>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (Module::*)(FixtureComponent*)> (Module*, std::_Placeholder<1>)>*>()
 [740] __gnu_cxx::__normal_iterator<std::pair<sf::Vector2<int>, float> const*, std::vector<std::pair<sf::Vector2<int>, float>, std::allocator<std::pair<sf::Vector2<int>, float> > > >::__normal_iterator(std::pair<sf::Vector2<int>, float> const* const&) [1546] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKSsiEEEE12_S_constructIS3_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESB_IIEEEEENSt9enable_ifIXsrSt6__and_IINS6_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERS5_PSI_DpOSJ_ [848] std::_Bind<std::_Mem_fn<void (Module::*)(sf::Packet&)> (Module*, std::_Placeholder<1>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (Module::*)(sf::Packet&)> (Module*, std::_Placeholder<1>)>*>()
 [805] __gnu_cxx::__normal_iterator<std::pair<sf::Vector2<int>, float> const*, std::vector<std::pair<sf::Vector2<int>, float>, std::allocator<std::pair<sf::Vector2<int>, float> > > >::operator++() [1547] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, int> > >&, unsigned int) [1121] std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)>*& std::_Any_data::_M_access<std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)>*>()
